author_type,location,floor,floors_count,rooms_count,total_meters,price,year_of_construction,living_meters,kitchen_meters,district,street,underground,price_per_square_meter
real_estate_agent,Красногорск,2,5,2,44.7,7800000,1971,25.723055314489947,7.0,Красногорск,Георгия Димитрова,Красногорская,174496
real_estate_agent,Люберцы,4,5,2,47.3,6500000,1965,30.4,6.0,Люберцы,Космонавтов,Панки,137420
real_estate_agent,Люберцы,1,5,1,32.0,4000000,1966,19.0,6.0,Люберцы,Космонавтов,Панки,125000
real_estate_agent,Видное,16,18,1,40.9,6100000,2024,18.0,12.0,Видное,Ольховая,Домодедовская,149144
realtor,Люберцы,4,22,1,38.0,8550000,2023,21.0,10.0,Люберцы,Красноармейская,Люберцы,225000
homeowner,Кубинка,5,5,2,49.0,6700000,1978,30.0,6.4,Кубинка,шоссе Наро-Фоминское,Славянский бульвар,136734
realtor,Одинцово,8,12,4,111.2,21800000,1985,63.0,11.7,Одинцово,Можайское шоссе,Одинцово,196043
realtor,Люберцы,21,25,1,34.5,8500000,2018,15.2,8.6,Люберцы,Юности,Лухмановская,246376
realtor,Долгопрудный,1,5,2,40.0,6400000,2023,28.0,6.0,Долгопрудный,Железнякова,Водники,160000
real_estate_agent,Королёв,1,5,2,40.6,5500000,1976,23.363669927702276,6.0,Королёв,Октябрьская,Ботанический сад,135467
real_estate_agent,Балашиха,2,3,2,41.8,5499999,1930,29.0,6.0,Балашиха,Спортивная,Салтыковская,131578
real_estate_agent,Люберцы,20,25,1,19.7,6350000,2021,8.7,6.0,Люберцы,8 Марта,Лухмановская,322335
real_estate_agent,Королёв,4,4,2,42.0,5600000,1965,29.0,22.0,Королёв,Станционная,Медведково,133333
unknown,Реутов,3,4,2,59.5,9200000,1956,32.3,9.7,Реутов,Ленина,Реутов,154621
real_estate_agent,Балашиха,2,5,2,45.2,5250000,1966,35.2,5.0,Балашиха,шоссе Энтузиастов,Салтыковская,116150
real_estate_agent,Балашиха,5,16,1,41.0,6300000,2015,16.2,12.2,Балашиха,Брагина,Кучино,153658
real_estate_agent,Одинцово,11,20,2,55.7,9599000,2009,27.0,16.5,Одинцово,Кутузовская,Сколково,172333
real_estate_agent,Видное,16,18,1,40.9,5900000,2024,18.0,12.0,Видное,Ольховая,Домодедовская,144254
real_estate_agent,Видное,8,8,1,35.2,7000000,2022,11.5,15.0,Видное,Галины Вишневской,Бутово,198863
realtor,Одинцово,8,20,2,60.0,9300000,2012,34.527591026161,12.0,Одинцово,Белорусская,Одинцово,155000
real_estate_agent,Люберцы,7,17,1,34.0,6300000,2016,15.0,10.0,Люберцы,Вертолетная,Некрасовка,185294
real_estate_agent,Ликино-Дулёво,2,5,1,21.7,2000000,2023,11.7,5.0,Ликино-Дулёво,1 Мая,Перово,92165
real_estate_agent,Реутов,3,5,2,43.7,8690000,1971,28.0,6.0,Реутов,Советская,Реутов,198855
real_estate_agent,Дзержинский,2,5,2,41.7,6300000,1966,25.8,6.0,Дзержинский,Бондарева,Котельники,151079
homeowner,Лобня,6,17,1,40.0,6000000,2014,15.6,9.4,Лобня,Молодежная,Лобня,150000
real_estate_agent,Щёлково,2,3,1,27.0,3900000,2012,15.0,7.0,Щёлково,Авиационная,ВДНХ,144444
developer,Щёлково,1,17,1,34.44,6354300,2024,13.5,12.3,Щёлково,Полевая,Гольяново,184503
developer,Щёлково,14,20,2,80.8,12524000,2023,21.1,29.9,Щёлково,Советская,Первомайская,155000
homeowner,Щёлково,5,5,2,50.0,6800000,1964,29.0,6.5,Щёлково,Парковая,Щёлковская,136000
homeowner,Балашиха,18,22,2,61.5,9350000,2012,19.0,14.0,Балашиха,Свердлова,Щёлковская,152032
real_estate_agent,Раменское,5,19,2,41.1,6650000,2013,27.0,6.0,Залинейный,Лучистая,Фабричная,161800
realtor,Щёлково,3,5,1,27.6,3150000,1972,17.0,5.5,Щёлково,Беляева,Щёлковская,114130
real_estate_agent,Щёлково,4,4,1,30.1,3200000,1990,18.4,5.5,Щёлково,Западная,Щёлковская,106312
real_estate_agent,Люберцы,4,5,2,47.3,6500000,1965,30.4,6.0,Люберцы,Космонавтов,Панки,137420
unknown,Королёв,4,5,1,30.0,5649000,1972,19.0,6.0,Королёв,Комитетская,Медведково,188300
real_estate_agent,Воскресенск,8,10,1,30.0,3650000,2023,9.0,16.0,Воскресенск,переулок Юбилейный,Жулебино,121666
real_estate_agent,Воскресенск,10,14,2,50.8,7900000,2023,29.0,9.0,Воскресенск,Куйбышева,Раменское,155511
real_estate_agent,Воскресенск,1,3,1,26.5,3150000,2023,13.5,8.0,Воскресенск,Октябрьская,Жулебино,118867
real_estate_agent,Воскресенск,5,5,1,31.0,3199000,2023,19.0,6.0,Воскресенск,Калинина,Выхино,103193
real_estate_agent,Воскресенск,2,2,2,45.2,3100000,2023,32.0,6.0,Воскресенск,Белинского,Котельники,68584
real_estate_agent,Воскресенск,3,5,3,57.0,4800000,2023,41.0,6.0,Воскресенск,Колина,Раменское,84210
real_estate_agent,Воскресенск,4,5,3,60.0,3900000,2023,37.0,8.0,Воскресенск,Комсомольская,Выхино,65000
real_estate_agent,Воскресенск,2,17,2,74.0,8800000,2009,39.0,13.0,Воскресенск,Зелинского,Котельники,118918
realtor,Москва,1,12,1,33.0,8800000,1978,17.8,6.6,Западное Дегунино,Дегунинская,Моссельмаш,266666
realtor,Москва,9,9,1,30.0,8800000,2023,18.0,7.0,Ясенево,Литовский бульвар,Ясенево,293333
unknown,Москва,12,29,1,39.0,21000000,2022,17.0,11.0,Даниловский,Восточная,Автозаводская,538461
homeowner,Москва,1,5,1,26.4,10000000,1963,15.192140051510838,4.635192142503037,Лосиноостровский,Минусинская,Бабушкинская,378787
homeowner,Москва,4,23,1,33.1,11400000,1985,13.3,9.0,Нагатинский затон,Нагатинская набережная,Коломенская,344410
realtor,Москва,15,28,1,38.0,22900000,2023,21.867474316568632,6.671867477845281,Хорошево-Мневники,Шелепихинская набережная,Шелепиха,602631
realtor,Москва,10,22,1,38.5,10200000,2010,19.9,10.0,Некрасовка,Покровская,Некрасовка,264935
realtor,Москва,6,9,1,38.0,22900000,1977,19.0,8.0,Дорогомилово,Большая Дорогомиловская,Киевская,602631
real_estate_agent,Москва,3,4,1,35.5,9532425,2023,20.428824690478592,6.232928827987039,Рассказовка,Шекспира,Рассказовка,268519
real_estate_agent,Москва,5,15,1,44.9,22550000,2015,20.0,13.0,Филевский парк,Береговой проезд,Фили,502227
homeowner,Москва,4,12,1,41.3,6000000,2023,17.1,10.4,Силикатная,Гореловская,Силикатная,145278
homeowner,Москва,5,14,1,20.0,11400000,2023,11.509197008720333,3.5115091988659373,Марьина роща,Складочная,Савёловская,570000
real_estate_agent,Москва,9,9,1,36.5,9215000,1980,21.1,9.2,Люблино,Верхние Поля,Братиславская,252465
real_estate_agent,Москва,9,9,1,35.3,8977500,1980,19.0,8.0,Люблино,Верхние Поля,Братиславская,254320
real_estate_agent,Москва,9,9,1,34.6,8645000,1980,18.0,9.0,Люблино,Верхние Поля,Братиславская,249855
homeowner,Москва,22,28,1,45.0,20300000,2021,29.0,12.0,Лефортово,проезд Невельского,Авиамоторная,451111
realtor,Москва,10,17,1,37.7,10500000,2018,23.5,3.3,Бачуринская,Бачуринская,Бачуринская,278514
realtor,Москва,9,20,1,46.9,14070000,2022,33.2,8.234489071340624,Черемушки,Нахимовский проспект,Профсоюзная,300000
homeowner,Москва,11,17,1,47.0,13500000,2013,20.0,15.0,Новомосковская,Лазурная,Новомосковская,287234
unknown,Москва,7,23,1,44.5,23000000,2024,25.60796334440274,18.8,Хорошево-Мневники,Нижние Мневники,Мнёвники,516853
real_estate_agent,Москва,24,26,1,39.9,10216417,2022,18.2,10.5,Некрасовка,Липчанского,Некрасовка,256050
homeowner,Москва,15,16,1,42.0,24360000,2022,22.0,18.0,Басманный,Новая Дорога,Электрозаводская,580000
homeowner,Москва,6,17,1,38.9,15480000,1995,19.1,8.5,Раменки,Мичуринский проспект,Раменки,397943
real_estate_agent,Москва,1,7,1,24.5,6900000,1956,16.0,3.0,Южнопортовый,6-я Кожуховская,Кожуховская,281632
realtor,Москва,7,23,1,47.6,13500000,2009,19.0,14.0,Марьино,Братиславская,Братиславская,283613
real_estate_agent,Москва,5,13,1,38.3,7980000,2017,16.3,10.9,Потапово,проспект Куприна,Потапово,208355
unknown,Москва,16,20,1,38.5,19500000,2024,11.1,19.4,Очаково-Матвеевское,Озерная,Аминьевская,506493
realtor,Москва,9,9,1,32.8,9550000,1967,18.7,6.6,Северное Тушино,Туристская,Сходненская,291158
realtor,Москва,11,14,1,36.0,10900000,1971,19.3,9.6,Чертаново Северное,Чертановская,Южная,302777
real_estate_agent,Москва,10,15,1,40.0,18500000,2016,20.0,9.0,Беговой,Ленинградский проспект,Петровский Парк,462500
real_estate_agent,Москва,4,14,1,45.0,25750000,2021,14.0,17.0,Раменки,проспект Генерала Дорохова,Минская,572222
realtor,Москва,18,19,1,41.0,13200000,2021,22.0,12.0,Люблино,Ставропольская,Люблино,321951
realtor,Москва,9,49,1,42.0,18400000,2023,14.0,14.0,Хорошево-Мневники,Генерала Глаголева,Народное Ополчение,438095
developer,Москва,4,28,1,28.7,8782200,2025,16.515697707513677,8.5,Отрадное,Отрадная,Отрадное,306000
developer,Москва,3,13,1,37.3,11278100,2023,12.3,11.5,Ватутинки,1-я Ватутинская,Ватутинки,302361
developer,Москва,12,13,1,37.9,12176400,2023,12.5,11.7,Ватутинки,1-я Ватутинская,Ватутинки,321277
real_estate_agent,Москва,4,17,1,38.0,13000000,2023,18.0,8.0,Южнопортовый,2-й Южнопортовый проезд,Кожуховская,342105
homeowner,Москва,21,25,1,39.7,9500000,2015,15.0,10.0,Рассказовка,Бианки,Рассказовка,239294
homeowner,Москва,12,22,1,40.0,12750000,1987,28.0,10.0,Ясенево,Литовский бульвар,Ясенево,318750
realtor,Москва,3,9,1,34.6,10500000,1973,19.0,6.5,Теплый Стан,Теплый Стан,Генерала Тюленева,303468
realtor,Москва,6,15,1,43.0,19400000,2016,21.0,10.1,Свиблово,Лазоревый проезд,Ботанический сад,451162
realtor,Москва,7,16,1,41.0,11500000,1979,23.593853867876682,9.6,Текстильщики,Саратовская,Текстильщики,280487
realtor,Москва,11,51,1,45.5,22000000,2024,28.0,7.988683427420008,Пресненский,Шмитовский проезд,Шелепиха,483516
realtor,Москва,4,5,1,31.0,10300000,1964,19.0,5.5,Зюзино,Каховка,Зюзино,332258
homeowner,Москва,5,22,1,33.7,13900000,2007,15.5,10.5,Хорошево-Мневники,Маршала Тухачевского,Народное Ополчение,412462
homeowner,Москва,7,12,1,36.0,10600000,1969,20.7165546156966,10.0,Перово,Перовская,Перово,294444
homeowner,Москва,4,24,1,37.0,9600000,1982,18.0,8.5,Можайский,Барвихинская,Сетунь,259459
homeowner,Москва,5,16,1,40.0,10500000,1977,20.0,9.0,Бибирево,Мурановская,Алтуфьево,262500
realtor,Москва,3,25,1,43.0,13490000,2014,19.0,13.0,Рассказовка,Анны Ахматовой,Рассказовка,313720
realtor,Москва,9,13,1,25.6,19700000,2023,14.731772171162028,4.4947317745484,Даниловский,Родченко,ЗИЛ,769531
realtor,Москва,7,9,1,33.0,8600000,1981,19.0,6.0,Гольяново,Алтайская,Щёлковская,260606
homeowner,Москва,2,4,1,32.0,7200000,2021,27.0,5.6184147181855,Филатов Луг,Жемчужная,Филатов Луг,225000
realtor,Москва,9,9,1,31.4,9700000,1964,21.1,5.2,Марфино,Академика Комарова,Фонвизинская,308917
homeowner,Москва,10,16,1,35.9,11050000,1981,20.659008630653,9.8,Богородское,Наримановская,Бульвар Рокоссовского,307799
homeowner,Москва,3,9,1,41.0,15000000,2017,19.0,15.0,Рассказовка,бульвар Андрея Тарковского,Рассказовка,365853
realtor,Москва,5,16,1,60.3,50000000,2013,20.3,33.9,Замоскворечье,Мытная,Серпуховская,829187
realtor,Москва,2,9,1,32.2,11300000,1979,18.52980718403974,5.65352981017416,Строгино,Маршала Катукова,Строгино,350931
realtor,Москва,7,29,1,58.0,23500000,2008,30.4,20.4,Строгино,Маршала Катукова,Строгино,405172
real_estate_agent,Москва,12,17,1,38.5,9500000,2007,20.0,9.0,Люблино,Ставропольский проезд,Люблино,246753
homeowner,Москва,4,5,1,37.1,13900000,1954,18.0,9.0,Измайлово,Нижняя Первомайская,Первомайская,374663
homeowner,Москва,10,25,1,39.0,15800000,2012,19.0,12.0,Строгино,Твардовского,Строгино,405128
