author_type,location,floor,floors_count,rooms_count,total_meters,price,year_of_construction,living_meters,kitchen_meters,district,street,underground,price_per_square_meter
3,24,44,57,5,633.6,218000000,2023,364.61136123626017,111.24461142007291,172,1192,261,344065
4,24,12,14,5,201.14,249000000,2023,115.74799431670039,35.315248012994736,168,1145,266,1237943
3,24,1,3,5,168.4,192184799,2010,96.90743881342522,20.0,91,1322,288,1141239
3,24,5,27,5,162.2,69000000,2006,128.0,15.7,0,789,230,425400
3,24,6,12,5,227.0,454000000,2023,130.6293860489758,20.0,168,1145,266,2000000
3,24,7,12,5,227.0,454000000,2023,112.1,40.0,168,1145,266,2000000
3,24,17,17,5,350.0,150000000,2002,201.41094765260584,16.0,158,826,178,428571
4,24,10,17,5,175.8,40000000,1995,101.2,19.1,96,407,234,227531
3,24,2,22,5,165.0,75000000,2023,94.95087532194275,20.0,81,136,170,454545
3,24,4,4,5,208.5,338071300,2023,119.98337881590948,33.0,130,735,150,1621445
3,24,7,7,5,300.0,382500000,2016,172.637955130805,52.67263798298907,158,211,277,1275000
3,24,3,18,5,333.0,185169600,2005,100.0,30.4,87,847,74,556064
3,24,11,22,5,430.0,864831599,2010,247.44773568748715,20.0,190,1260,186,2011236
3,24,14,17,5,208.0,74950000,2023,127.0,13.0,130,747,235,360336
3,24,3,5,5,154.0,75000000,1999,88.62081696714657,12.0,157,788,122,487012
4,24,8,8,5,194.6,90000000,2003,134.1,22.0,107,1058,171,462487
3,24,17,32,5,133.0,68900000,2023,80.0,32.7,105,327,168,518045
3,24,8,9,5,293.0,280000000,2006,168.6097361777529,51.44360976338599,118,1077,145,955631
4,24,9,48,5,167.0,69000000,2003,96.10179502281478,20.0,182,116,331,413173
4,24,3,7,5,200.0,55000000,2015,115.09197008720334,20.0,9,797,20,275000
3,24,7,25,5,140.0,61000000,2023,80.56437906104233,36.0,171,786,164,435714
3,24,2,6,5,200.0,208000000,2023,115.09197008720334,20.0,46,241,284,1040000
3,24,15,17,5,124.0,43500000,2004,69.0,10.8,171,718,164,350806
4,24,3,9,5,239.0,360000000,2023,137.534904254208,41.96253492644796,168,45,201,1506276
4,24,2,8,5,250.0,225000000,2010,143.86496260900415,20.0,168,79,311,900000
4,24,5,17,5,157.3,49800000,2002,90.51983447358543,13.0,171,427,164,316592
3,24,8,29,5,139.0,52000000,2023,60.0,20.0,166,192,326,374100
3,24,10,14,5,108.4,53000000,2006,70.1,12.9,63,395,140,488929
4,24,5,15,5,160.0,53900000,2003,101.6,38.2,118,281,145,336875
3,24,21,22,5,137.2,55000000,2020,88.3,15.0,122,314,265,400874
4,24,13,18,5,113.0,57000000,2017,51.0,23.0,101,550,97,504424
3,24,2,20,5,157.0,57500000,2003,112.0,17.0,74,716,116,366242
3,24,7,7,5,137.0,58500000,2023,74.6,19.0,91,353,240,427007
3,24,9,10,5,212.81,59000000,2015,71.9,25.9,126,804,226,277242
4,24,12,17,5,207.8,59000000,1997,166.0,30.0,182,708,331,283926
3,24,21,46,5,115.0,59900000,2022,70.0,20.0,171,1222,326,520869
3,24,11,23,5,187.7,60000000,2000,117.7,32.955513831356825,30,665,42,319659
3,24,19,33,5,173.9,60000000,2007,84.7,33.0,164,1372,335,345025
3,24,5,28,5,153.0,62000000,2009,110.0,20.0,164,917,335,405228
4,24,2,25,5,204.7,62100000,2008,99.1,16.9,164,917,335,303370
3,24,3,8,5,215.0,63000000,2005,116.4,18.6,75,625,312,293023
3,24,19,22,5,203.5,63000000,2011,135.6,36.0,74,491,156,309582
3,24,25,28,5,136.2,63000000,2021,78.37763162938546,23.913377644277038,166,192,308,462555
3,24,9,16,1,19.0,6000000,1980,14.0,3.0,117,145,48,315789
0,24,3,13,1,35.3,14768813,2027,21.1,6.1978137359983805,118,872,7,418379
3,24,4,15,1,53.36,13950000,2015,21.4,11.4,31,1111,60,261431
3,24,7,9,1,40.6,10499000,2016,19.0,10.0,104,790,167,258596
4,24,2,9,1,31.8,12190000,1962,21.5,5.2,74,417,156,383333
0,24,2,24,1,43.5,17768630,2025,25.032503493966725,18.5,118,747,183,408474
3,24,11,12,1,61.3,38000000,2019,35.27568883172782,10.0,158,51,146,619902
3,24,11,34,1,46.4,19990000,2023,17.7,16.7,110,159,57,430818
3,24,3,14,1,35.0,10500000,2023,20.0,10.0,145,898,212,300000
3,24,8,14,1,38.8,13600000,2018,22.327842196917445,10.0,114,511,73,350515
3,24,8,37,1,41.9,19500000,2023,13.2,19.2,116,359,4,465393
3,24,7,26,1,31.1,22000000,2024,13.5,10.0,100,777,162,707395
0,24,19,25,1,46.8,25576200,2026,16.5,8.216931525346295,5,1195,261,546500
0,24,2,33,1,35.8,12542530,2027,23.1,5.9,159,3,179,350350
3,24,25,38,1,34.7,17500000,2020,18.0,10.0,47,480,251,504322
3,24,23,25,1,27.3,10500000,2024,12.8,7.0,90,1103,37,384615
3,24,3,5,1,31.7,11000000,2023,20.0,6.0,137,83,70,347003
0,24,2,30,1,40.38,17775276,2027,11.1,7.08973707251033,74,93,121,440200
3,24,17,20,1,40.1,21000000,2024,16.4,14.0,171,1298,315,523690
2,24,3,4,1,38.5,27335000,2024,22.15520424178664,7.0,91,852,319,710000
3,24,7,29,1,46.8,27850000,2026,18.1,21.1,130,517,7,595085
3,24,3,3,1,34.4,6250000,2023,17.0,9.0,3,390,11,181686
3,24,2,12,1,37.0,8100000,2023,23.0,10.0,165,1174,307,218918
3,24,11,14,1,38.0,8199999,2023,17.0,12.0,21,17,44,215789
0,24,1,3,1,40.7,8424900,2023,23.42121591274588,7.145921219692185,3,338,11,207000
4,25,2,13,2,63.1,9500000,2008,50.0,10.0,99,533,147,150554
0,25,5,16,3,61.4,13446600,2026,36.8,18.4,99,1130,147,219000
4,25,13,24,1,34.1,7450000,2018,16.0,8.0,99,1244,147,218475
3,25,4,17,3,52.0,8800000,2023,38.0,6.0,99,1309,147,169230
3,25,6,16,3,52.0,9500000,2023,30.6,16.1,99,1090,15,182692
3,25,3,16,3,65.0,9750000,1978,47.0,7.9,99,852,147,150000
0,25,6,16,2,33.6,7392000,2026,18.5,10.1,99,1130,147,220000
3,25,8,17,1,28.8,6400000,2016,19.0,3.0,99,54,147,222222
3,25,1,3,2,61.0,7990000,1956,36.5,8.1,99,822,147,130983
3,25,8,9,4,70.7,9100000,1982,51.7,7.2,99,642,147,128712
0,25,22,25,2,60.12,16228973,2022,23.6,22.4,99,822,147,269942
3,25,5,17,2,54.6,10600000,2015,30.4,10.4,99,1370,147,194139
0,25,16,25,1,36.0,10327757,2022,11.0,17.2,99,822,147,286882
3,25,13,18,1,21.5,5000000,2022,12.0,3.0,99,1370,147,232558
3,25,5,6,1,33.2,5300000,2023,15.5,8.4,99,1295,147,159638
4,25,11,16,2,41.0,7299000,1994,25.1,8.5,99,852,147,178024
3,25,4,5,1,32.0,4800000,2023,16.0,6.0,99,822,147,150000
4,25,10,17,1,32.0,7700000,2023,18.414715213952533,18.0,99,1309,147,240625
4,25,1,10,1,44.2,7100000,1998,22.0,10.0,99,1011,147,160633
3,25,11,25,1,25.7,6190000,2019,18.0,5.0,99,130,147,240856
0,25,3,17,2,53.3,13549864,2023,30.672010028239686,9.358172014977724,99,1090,23,254218
4,25,5,17,1,31.1,4800000,2023,14.0,8.0,99,1040,147,154340
3,25,3,17,1,24.5,5600000,2023,11.5,5.7,99,1309,147,228571
3,25,4,17,1,35.9,6250000,2022,13.8,10.8,99,1370,147,174094
3,25,3,18,1,27.5,6400000,2021,17.5,5.0,99,1370,147,232727
4,25,2,5,2,45.9,6750000,1966,26.0,6.6,99,822,147,147058
3,25,2,10,1,33.5,7200000,1996,18.0,8.0,99,1170,147,214925
3,25,3,4,1,37.2,7400000,1956,19.0,9.2,99,822,147,198924
3,25,4,9,2,43.1,7900000,1972,26.6,5.7,99,822,147,183294
3,25,4,5,3,51.4,8190000,1978,35.1,6.0,99,846,147,159338
3,25,1,12,2,50.0,8880000,1983,32.0,9.0,99,538,147,177600
4,25,7,27,1,39.6,9450000,2022,22.78821007726626,10.0,99,822,147,238636
4,25,19,24,2,51.7,10200000,2023,27.9,9.9,99,737,147,197292
3,25,2,6,2,56.2,10450000,2020,22.0,22.2,99,1295,147,185943
4,25,7,18,2,56.0,11850000,2018,31.0,12.8,99,514,147,211607
3,25,9,17,2,57.0,12250000,2023,31.0,15.0,99,1370,147,214912
4,25,2,25,3,55.99,13500000,2025,35.0,10.0,99,1215,147,241114
1,27,15,20,3,86.0,15500000,2014,49.48954713749743,15.099489555123533,111,189,182,180232
3,27,10,20,1,37.1,5850000,2009,18.0,9.7,111,614,258,157681
3,27,17,24,1,44.7,7400000,2015,21.0,12.0,111,1207,258,165548
4,27,7,17,3,74.8,12300000,2005,45.0,10.5,111,1207,258,164438
4,27,4,12,1,39.5,6500000,2023,19.1,7.8,111,753,182,164556
3,27,9,25,1,28.5,6150000,2022,16.400605737426474,5.0,111,307,182,215789
1,27,17,24,1,44.1,8000000,2005,19.2,10.4,111,1207,258,181405
4,27,7,20,2,46.0,8800000,2012,26.471153120056766,20.0,111,189,182,191304
3,27,23,25,2,39.0,8500000,2014,26.0,6.0,111,707,182,217948
3,27,10,24,1,23.0,6500000,2020,13.0,5.0,111,1004,182,282608
3,27,4,4,1,35.0,5000000,1994,15.0,10.0,111,753,182,142857
4,27,9,9,3,85.0,15500000,2000,48.91408728706141,12.0,111,289,182,182352
4,27,2,12,2,36.0,6390000,2023,20.7165546156966,6.320716557958688,111,1054,182,177500
4,27,9,20,2,55.6,12900000,2023,45.0,8.0,111,1207,258,232014
3,27,4,22,1,30.5,6500000,2013,16.0,4.5,111,189,182,213114
3,27,7,12,2,52.3,8500000,1972,35.6,8.7,111,753,182,162523
3,27,22,24,2,56.0,8240000,2014,29.7,12.9,111,1207,258,147142
3,27,11,12,2,50.8,8300000,2023,30.6,9.8,111,751,182,163385
3,27,20,22,1,39.0,8950000,2023,16.5,9.3,111,680,182,229487
4,27,13,17,1,38.2,9500000,1998,19.0,7.3,111,710,182,248691
3,27,9,9,2,50.0,10000000,1978,30.0,11.0,111,714,182,200000
3,27,14,25,2,49.9,10600000,2023,25.0,10.0,111,981,49,212424
3,27,13,19,2,50.4,11000000,2023,29.00317646197524,17.7,111,512,49,218253
4,27,9,14,2,69.5,12000000,2018,32.0,20.0,111,1129,182,172661
3,27,5,25,3,83.0,13280000,2024,45.8,10.3,111,710,182,160000
3,27,7,17,3,75.0,15000000,2005,39.3,10.1,111,1207,258,200000
4,27,24,25,3,80.1,19000000,2017,40.0,12.0,111,1033,258,237203
3,27,22,22,1,40.5,7600000,2015,25.0,10.0,111,189,182,187654
4,27,9,12,1,37.0,8100000,2023,21.292014466132617,7.0,111,753,182,218918
1,27,8,9,3,55.9,8700000,1972,39.2,4.8,111,753,182,155635
4,27,13,22,2,55.5,9400000,2009,29.7,8.6,111,1207,258,169369
1,27,3,12,2,59.2,9550000,2018,23.9,18.5,111,512,49,161317
3,27,23,25,2,62.2,10900000,2022,27.0,20.9,111,307,182,175241
1,27,2,17,2,63.0,11200000,2012,36.25397057746905,12.0,111,1207,258,177777
1,27,8,17,2,49.0,12000000,2016,28.197532671364815,8.603197537221549,111,1033,258,244897
0,29,18,22,1,40.15,6728337,2026,23.104712995006068,7.0493547167233706,121,986,257,167580
3,29,8,14,1,38.2,5500000,2023,22.0,8.2,121,1360,217,143979
3,29,1,5,2,45.4,5599000,1963,30.0,6.0,121,518,217,123325
3,29,1,3,1,36.6,5500000,2009,15.0,10.0,121,864,217,150273
3,29,1,1,1,43.1,4365900,2023,24.80231955379232,7.567302323556096,121,895,217,101296
3,29,5,25,1,42.0,6500000,2013,15.0,13.0,121,336,217,154761
3,29,3,5,1,30.0,4200000,2023,15.0,6.0,121,630,217,140000
3,29,1,9,1,31.0,5300000,2023,16.4,6.8,121,609,217,170967
3,29,1,1,1,54.1,6558300,2023,31.132377908588502,9.498632382932362,121,157,217,121225
3,29,12,16,1,35.0,6500000,2008,18.0,8.5,121,1244,217,185714
4,29,5,5,3,59.3,6800000,1971,45.2,6.9,121,944,257,114671
4,29,4,5,2,48.7,7050000,2023,34.9,6.0,121,280,217,144763
3,29,1,10,3,62.1,7500000,1993,35.73605671207664,9.0,121,1185,257,120772
4,29,4,5,3,60.9,8000000,1973,44.7,6.0,121,410,217,131362
4,29,6,17,1,42.5,8350000,2007,20.5,9.5,121,998,217,196470
3,29,2,10,3,64.4,9300000,2023,42.0,9.0,121,1153,217,144409
3,29,6,10,3,60.7,9800000,1998,42.0,7.0,121,397,217,161449
3,29,4,9,3,59.6,10750000,1974,42.0,10.464297412620496,121,959,217,180369
4,29,13,17,2,65.6,12450000,2023,33.8,13.7,121,1120,257,189786
3,29,17,19,3,96.5,13800000,2023,56.1,11.0,121,344,217,143005
4,29,8,9,2,33.0,4600000,1974,20.0,6.0,121,848,217,139393
1,29,3,4,1,34.3,5100000,2023,16.7,7.7,121,518,217,148688
3,29,1,9,1,33.1,5700000,1976,17.4,7.2,121,768,217,172205
3,29,5,5,3,63.1,6200000,2023,49.0,6.2,121,723,217,98256
4,29,4,5,3,61.1,6850000,1975,45.5,6.0,121,270,257,112111
1,29,5,5,3,45.2,7000000,1974,25.0,5.0,121,927,257,154867
4,29,2,17,2,57.6,7950000,2010,32.0,10.0,121,1270,217,138020
4,29,2,10,1,42.0,8200000,2003,19.2,12.2,121,959,217,195238
1,29,4,4,4,90.0,8400000,2023,65.0,7.0,121,1185,257,93333
3,29,13,18,3,76.7,9300000,2023,44.2,10.0,121,128,217,121251
3,29,8,18,2,73.8,10500000,2009,28.8,9.1,121,1244,217,142276
3,29,8,17,2,61.9,12500000,2018,28.0,14.0,121,902,257,201938
0,1,4,6,3,87.67,18302468,2024,50.45056508772558,15.39270057322884,23,1054,30,208765
0,1,3,4,3,102.4,17934306,2024,58.92708868464811,17.978927098193605,23,305,30,175139
4,1,12,17,2,42.0,6650000,2021,16.0,18.0,23,420,73,158333
3,1,6,17,1,35.8,5499999,2020,14.0,13.0,23,1278,73,153631
4,1,8,17,1,38.0,7300000,2023,15.0,20.0,23,955,73,192105
4,1,4,8,1,31.7,7650000,2020,15.0,8.0,23,1002,39,241324
4,1,6,12,1,49.0,9000000,2011,23.0,15.0,23,1093,318,183673
3,1,3,17,2,52.0,10400000,2016,17.0,15.0,23,1278,73,200000
3,1,8,13,2,67.2,11250000,2014,40.0,9.3,23,434,318,167410
4,1,5,8,1,34.1,5125000,2023,18.0,8.0,23,329,39,150293
4,1,5,15,1,44.8,6500000,2016,21.0,14.0,23,434,73,145089
3,1,16,18,1,41.2,6950000,2009,18.0,10.0,23,855,73,168689
1,1,3,17,1,33.0,9400000,2016,19.0,5.1,23,955,73,284848
1,1,11,19,2,55.7,11900000,2015,30.7,10.9,23,194,73,213644
1,1,12,16,2,69.7,16500000,2014,50.0,9.7,23,194,73,236728
1,1,8,12,1,32.2,7000000,2016,27.5,5.6535298101741605,23,851,73,217391
1,1,9,13,2,65.7,14900000,2018,49.0,13.5,23,434,73,226788
3,2,1,5,2,46.2,3350000,2023,31.0,6.0,25,1059,58,72510
0,9,10,18,1,45.8,6936200,2027,14.3,18.5,44,381,86,151445
3,9,13,14,1,37.4,4000000,1985,17.2,8.2,44,1156,86,106951
0,9,15,18,2,63.3,9979200,2027,26.3,18.0,44,381,86,157649
1,9,9,10,1,32.8,5200000,1991,17.2,7.1,44,628,194,158536
4,9,8,17,1,37.0,5800000,2020,24.0,8.0,44,795,113,156756
0,9,10,18,1,38.0,5896800,2027,12.0,14.3,44,381,86,155178
3,9,3,14,1,34.1,4300000,2023,17.0,9.0,44,679,86,126099
0,9,4,18,1,40.4,6464000,2027,12.1,19.3,44,381,86,160000
3,9,19,25,2,57.0,10690000,2019,26.0,12.0,44,325,86,187543
4,9,4,5,2,45.0,5000000,1967,33.0,6.0,44,325,86,111111
0,9,7,18,1,40.7,6311200,2027,12.6,15.4,44,381,86,155066
3,9,9,20,2,55.5,8000000,2021,34.0,9.0,44,166,86,144144
3,9,9,9,4,80.2,9600000,1987,52.3,7.4,44,1156,86,119700
4,9,4,5,2,44.1,5200000,1966,27.0,6.0,44,325,86,117913
4,9,6,9,2,44.5,5450000,1975,27.0,8.0,44,332,194,122471
4,9,2,10,3,64.1,7900000,1992,37.1,7.5,44,628,86,123244
4,9,14,14,3,73.6,9700000,1978,43.0,11.0,44,332,194,131793
3,9,2,9,2,58.3,9100000,2004,33.54930928041977,14.0,44,154,194,156089
3,9,9,16,1,33.7,5250000,1994,18.2,8.0,44,365,113,155786
3,9,1,5,2,44.8,4990000,2023,26.9,6.0,44,1208,194,111383
4,9,15,26,1,37.2,6800000,2019,17.0,11.0,44,325,86,182795
1,9,2,14,2,52.4,8000000,1987,29.7,8.3,44,166,86,152671
6,9,1,10,2,73.0,13500000,2005,53.4,15.0,44,1093,194,184931
1,9,5,10,2,78.0,15300000,2001,45.0,25.0,44,753,86,196153
3,24,6,9,5,202.0,195000000,2011,116.24288978807536,39.0,46,228,174,965346
3,24,12,12,2,38.7,18990000,1971,23.7,6.1,125,1223,326,490697
3,24,18,33,3,65.2,44300000,2023,37.0,10.0,171,935,326,679447
3,24,14,14,3,95.0,44920000,1975,65.0,8.0,42,1139,95,472842
3,24,18,40,3,85.0,44500000,2023,48.2,21.0,130,659,7,523529
3,24,3,11,3,69.9,45000000,2023,47.3,8.0,9,223,333,643776
3,24,15,24,3,76.6,45000000,2004,44.08022454339887,25.0,125,1232,157,587467
3,24,27,28,3,110.1,44000000,2021,63.5,10.3,77,1350,0,399636
4,24,3,5,3,126.3,83000000,1905,72.6805791100689,36.8,4,1164,12,657165
3,24,10,53,3,138.0,85000000,2012,79.4134593601703,40.0,130,767,138,615942
3,24,4,13,3,114.3,98000000,2023,69.9,18.2,158,328,196,857392
3,24,5,9,2,47.0,12000000,2023,27.046612970492784,6.0,173,501,91,255319
4,24,1,12,2,47.4,12150000,1966,31.3,9.6,12,399,45,256329
3,24,4,12,2,53.7,12200000,2023,29.2,8.7,63,1001,140,227188
3,24,6,17,2,61.0,13900000,2008,33.0,13.0,132,1049,237,227868
3,24,3,13,3,67.8,40000000,2023,31.8,19.0,171,750,164,589970
3,24,3,21,3,85.9,40990000,2015,51.8,26.0,166,192,308,477182
3,24,6,27,3,101.4,42000000,2022,58.35162883421209,18.0,130,1263,7,414201
3,24,26,28,3,104.2,43500000,2012,79.2,20.0,54,883,85,417466
3,24,10,22,3,104.7,75000000,2023,59.7,40.0,171,427,253,716332
3,24,14,17,4,137.2,59000000,1997,102.0,14.0,164,806,183,430029
3,24,3,38,4,144.0,59000000,2004,82.8662184627864,25.282866231834753,130,767,150,409722
3,24,5,16,3,77.5,27200000,1985,46.0,10.3,24,96,52,350967
3,24,4,4,3,129.0,31950000,2023,80.0,15.0,87,1331,143,247674
3,24,4,11,3,98.0,36300000,2023,56.0,18.7,116,359,4,370408
3,24,29,53,3,81.7,38000000,2021,48.7,13.9,171,786,164,465116
3,24,12,35,3,95.7,38500000,2023,57.3,19.0,116,359,4,402298
0,24,7,16,3,82.79,38431118,2025,47.64232101759782,28.2,34,117,289,464199
3,24,7,21,3,78.7,27500000,2023,49.4,12.3,172,112,221,349428
3,24,2,27,3,59.0,27990000,2025,38.6,15.4,46,643,197,474406
3,24,7,21,3,67.4,31000000,2018,38.0,14.3,167,1035,259,459940
3,24,1,12,2,44.2,15500000,1971,33.2,6.0,178,139,296,350678
3,24,11,16,2,60.3,15500000,2008,33.2,12.9,146,399,306,257048
3,24,8,9,2,44.4,15500000,1968,27.8,5.5,189,98,98,349099
3,24,5,17,2,53.4,15500000,1992,32.0,9.1,93,951,151,290262
3,24,8,9,2,44.0,17200000,1963,32.0,7.0,189,1023,75,390909
3,24,3,14,3,103.0,203000000,2019,52.0,13.7,168,906,95,1970873
3,24,2,8,3,161.6,265500000,2023,92.99431183046029,28.37299432683678,4,684,12,1642945
3,24,2,8,3,202.4,511936540,2009,116.47307372824977,35.536473092523295,168,1325,201,2529330
1,24,2,9,3,59.6,15800000,1968,45.0,6.0,154,101,60,265100
4,24,11,12,3,105.1,17900000,2021,60.2,11.7,123,1380,223,170313
3,24,11,12,3,64.6,17900000,1966,44.2,9.2,102,590,163,277089
3,24,4,6,4,192.0,115000000,1913,110.4882912837152,16.7,158,682,231,598958
3,24,2,8,4,125.8,176120000,2006,80.0,16.5,125,242,231,1400000
3,24,2,4,3,134.0,136000000,2023,68.6,30.4,4,684,12,1014925
3,24,14,37,3,100.9,150000000,2023,58.063898908994084,15.0,42,914,219,1486620
3,24,5,8,3,125.3,158500000,2023,76.7,10.0,157,1122,323,1264964
3,24,2,6,3,165.0,400000000,2017,90.0,25.0,168,608,115,2424242
3,24,2,6,3,152.0,451634279,2003,87.46989726627453,15.0,168,268,201,2971278
3,24,8,9,3,56.9,11200000,1966,41.7,6.0,27,1029,205,196836
3,24,30,41,3,76.8,39990000,2024,50.0,20.0,130,1335,125,520703
3,24,2,7,3,98.0,43900000,2023,78.0,15.0,41,635,129,447959
3,24,2,10,3,105.5,44000000,1939,79.5,21.0,157,362,275,417061
3,24,24,30,2,47.0,19500000,2025,33.0,11.0,122,1094,285,414893
3,24,14,17,2,51.2,19900000,2002,29.463544342324056,9.7,164,123,335,388671
3,24,3,22,2,62.0,19800000,2023,36.0,12.0,12,199,338,319354
3,24,8,52,2,43.0,20000000,2024,18.0,20.0,122,314,285,465116
3,24,4,8,3,130.0,130000000,2023,74.80978055668217,20.0,190,15,222,1000000
3,24,30,73,3,220.0,135000000,2023,132.0,10.0,125,1307,66,613636
3,24,12,28,3,69.8,36800000,2025,37.4,11.8,100,274,162,527220
3,24,2,12,3,72.9,38000000,2024,37.0,12.0,110,138,57,521262
3,24,5,8,4,173.9,260400000,2023,100.0724679908233,29.8,168,1145,266,1497412
3,24,5,14,4,210.0,280000000,2023,120.8465685915635,15.0,125,1318,108,1333333
3,24,5,12,4,136.9,280000000,2023,73.0,20.3,168,1145,266,2045288
3,24,4,9,4,147.4,281209720,2023,84.82278195426886,25.879822795641964,168,45,201,1907800
3,24,8,9,4,247.3,666483420,2023,142.31122101282693,43.41981124397733,158,29,146,2695040
3,24,17,28,1,20.6,14900000,2023,9.3,6.3,34,412,197,723300
4,24,12,17,1,47.0,14950000,2014,27.046612970492784,8.252046617334955,109,651,175,318085
3,24,3,27,1,23.78,15000000,2024,13.0,3.0,86,132,192,630782
3,24,15,41,1,30.0,15000000,2024,18.2,6.8,171,1222,326,500000
3,24,23,43,1,29.0,15000000,2022,16.688335662644484,5.0,130,277,7,517241
4,24,20,23,1,24.6,14990000,2021,15.0,5.0,20,1167,299,609349
3,24,8,18,1,27.8,15000000,2023,15.8,7.0,34,412,197,539568
4,24,24,25,1,22.3,15110000,2022,16.0,5.0,172,701,22,677578
3,24,6,14,1,26.9,15500000,2021,11.8,6.2,130,1374,150,576208
3,24,2,23,1,55.0,15500000,2019,35.0,10.0,119,1402,171,281818
3,24,23,34,1,31.0,15500000,2023,15.0,10.0,110,159,57,500000
3,24,14,26,1,24.6,15500000,2023,10.0,6.0,77,593,0,630081
4,24,21,24,1,40.0,15500000,2005,23.018394017440666,7.023018397731876,175,1175,83,387500
3,24,9,10,3,132.0,75000000,2023,81.0,10.0,91,852,319,568181
3,24,17,32,3,83.7,75000000,2023,48.1659894814946,31.7,42,914,219,896057
3,24,4,4,3,117.0,75000000,2023,90.0,20.0,9,911,122,641025
3,24,17,32,3,83.7,83700000,2023,47.0,31.7,42,914,219,1000000
3,24,7,7,3,136.9,85000000,2023,78.78045352469069,24.036280466237347,4,813,19,620891
3,24,2,19,3,93.0,87000000,2023,53.51776609054955,10.0,130,665,302,935483
3,24,2,3,3,65.7,7750000,2021,37.807712173646294,10.6,3,338,11,117960
3,24,34,54,2,67.01,25990000,2027,38.561564577717476,10.6,171,73,315,387852
4,24,8,16,2,61.9,26350000,2023,35.62096474198943,22.0,77,460,254,425686
3,24,2,16,2,75.2,26300000,2011,28.0,15.4,160,125,59,349734
3,24,9,12,2,70.1,26400000,2023,40.33973551556476,12.0,16,907,23,376604
3,24,2,6,2,54.9,29000000,1959,31.592745788937314,9.639092750887,9,1080,20,528233
3,24,2,3,3,150.1,72000000,2007,120.0,20.0,157,238,275,479680
3,24,3,5,3,100.0,75000000,2024,34.0,37.0,46,990,197,750000
3,24,30,49,3,138.1,75000000,2023,59.0,16.0,182,116,331,543084
3,24,5,5,3,231.3,524329999,1901,133.10386340585066,40.610603884884576,68,1067,290,2266882
3,24,3,6,3,194.0,756313794,2010,111.63921098458724,25.0,125,373,19,3898524
4,24,19,27,1,40.0,15990000,2013,28.0,7.0,156,1114,270,399750
3,24,4,42,1,28.8,16100000,2023,16.57324369255728,5.0,130,277,7,559027
3,24,10,20,1,31.0,16200000,2023,21.3,5.442839258242204,77,593,214,522580
3,24,29,48,1,30.6,16500000,2023,15.6,10.0,171,786,164,539215
3,24,5,12,1,28.5,16500000,2020,16.1,7.4,47,480,251,578947
3,24,21,28,1,21.5,16500000,2023,10.0,5.0,34,412,197,767441
3,24,20,41,1,30.0,16600000,2023,12.4,7.5,171,1222,326,553333
4,24,20,32,1,25.0,17200000,2023,14.386496260900417,4.3893864985824225,32,591,51,688000
3,24,8,9,1,27.5,17500000,2023,11.0,7.0,34,1383,280,636363
4,24,30,41,1,35.0,17450000,2024,23.0,6.8,171,1222,326,498571
3,24,37,41,1,35.0,17500000,2024,15.0,5.0,171,1222,326,500000
3,24,21,25,1,32.0,18250000,2017,14.0,8.0,166,192,308,570312
4,24,8,43,1,28.0,18400000,2023,16.112875812208465,4.916112878412314,130,277,7,657142
4,24,11,17,1,42.8,18300000,2012,17.8,7.514629685573107,130,1372,302,427570
3,24,4,11,1,28.0,18800000,2021,12.0,4.0,172,463,82,671428
3,24,4,19,1,39.0,19000000,2002,24.0,10.0,157,952,158,487179
3,24,2,15,1,37.0,18900000,2023,16.0,6.4,130,303,235,510810
3,24,15,23,1,29.93,18950000,2019,17.22351332354998,5.2549735161028766,125,1232,326,633144
3,24,12,41,1,32.8,19500000,2024,22.0,5.0,171,1222,326,594512
3,24,9,23,1,31.5,19490000,2023,17.0,8.0,77,1350,0,618730
3,24,22,28,1,20.6,19500000,2023,9.0,6.0,34,412,197,946601
3,24,9,13,1,25.5,19700000,2023,15.8,4.477174228554071,34,967,79,772549
3,24,9,13,1,25.8,19700000,2023,10.0,5.0,34,967,79,763565
3,24,4,9,3,56.0,15650000,1975,41.4,5.5,96,379,234,279464
3,24,9,12,3,71.2,15750000,2023,42.8,11.0,57,78,94,221207
3,24,11,12,3,64.2,16400000,1974,45.1,6.6,50,170,83,255451
3,24,1,5,3,81.5,16400000,1996,56.2,13.0,29,933,78,201226
4,24,4,9,3,60.0,16500000,2023,44.0,6.0,178,408,220,275000
3,24,9,16,3,103.4,20000000,2000,54.6,11.0,186,1032,301,193423
0,24,2,30,3,68.0,20025660,2027,37.3,14.6,136,983,185,294495
3,24,10,14,2,45.0,35000000,2022,25.89569326962075,16.0,130,1374,150,777777
3,24,26,43,2,78.0,35000000,2007,60.0,10.0,172,1182,22,448717
3,24,22,45,2,77.1,35200000,2024,40.2,14.6,171,1299,326,456549
3,24,22,24,2,66.8,35500000,2020,38.44071800912591,10.0,171,786,164,531437
3,24,17,28,2,65.0,41000000,2019,33.0,20.9,166,275,202,630769
3,24,1,5,3,55.4,15500000,1959,34.3,5.6,152,219,263,279783
3,24,12,14,3,64.9,15690000,1970,46.0,9.5,50,1175,83,241756
3,24,5,16,3,65.0,15600000,2023,45.0,13.0,105,912,89,240000
3,24,10,22,3,81.4,19900000,2022,48.5,10.6,139,966,246,244471
0,24,9,22,4,83.3,18181974,2026,39.4,20.2,186,265,38,218270
